img_id,img_width,img_height,img_file,cat_id,cat_name,supercategory,ann_id,x,y,width,height,area,recorte_file
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2728,1234,3148,40,100,4000,recortes\Cigarette\Cigarette_2728_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2729,1642,2790,68,66,4488,recortes\Cigarette\Cigarette_2729_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2730,1014,1880,28,78,2184,recortes\Cigarette\Cigarette_2730_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2731,1086,860,66,38,2508,recortes\Cigarette\Cigarette_2731_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2732,1858,1058,82,64,5248,recortes\Cigarette\Cigarette_2732_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2733,2140,2674,48,70,3360,recortes\Cigarette\Cigarette_2733_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2734,2092,2548,44,104,4576,recortes\Cigarette\Cigarette_2734_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2735,2164,2644,72,44,3168,recortes\Cigarette\Cigarette_2735_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2736,2096,1826,112,28,3136,recortes\Cigarette\Cigarette_2736_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2737,1864,1476,58,74,4292,recortes\Cigarette\Cigarette_2737_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2738,1776,816,50,28,1400,recortes\Cigarette\Cigarette_2738_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2739,2018,272,64,14,896,recortes\Cigarette\Cigarette_2739_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2740,2144,478,52,26,1352,recortes\Cigarette\Cigarette_2740_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2741,1852,276,22,28,616,recortes\Cigarette\Cigarette_2741_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2742,2348,810,52,20,1040,recortes\Cigarette\Cigarette_2742_IMG_5003.JPG
788,2448,3264,batch_3/IMG_5003.JPG,59,Cigarette,Cigarette,2743,528,2624,50,74,3700,recortes\Cigarette\Cigarette_2743_IMG_5003.JPG
809,2448,3264,batch_3/IMG_5060.JPG,59,Cigarette,Cigarette,2744,1104,998,26,56,1456,recortes\Cigarette\Cigarette_2744_IMG_5060.JPG
809,2448,3264,batch_3/IMG_5060.JPG,59,Cigarette,Cigarette,2745,1918,662,48,20,960,recortes\Cigarette\Cigarette_2745_IMG_5060.JPG
809,2448,3264,batch_3/IMG_5060.JPG,59,Cigarette,Cigarette,2746,2196,566,68,42,2856,recortes\Cigarette\Cigarette_2746_IMG_5060.JPG
810,3264,2448,batch_3/IMG_4852.JPG,59,Cigarette,Cigarette,2747,776,4,42,52,2184,recortes\Cigarette\Cigarette_2747_IMG_4852.JPG
816,2448,3264,batch_3/IMG_4862.JPG,59,Cigarette,Cigarette,2748,802,1516,34,72,2448,recortes\Cigarette\Cigarette_2748_IMG_4862.JPG
816,2448,3264,batch_3/IMG_4862.JPG,59,Cigarette,Cigarette,2749,692,1256,68,44,2992,recortes\Cigarette\Cigarette_2749_IMG_4862.JPG
816,2448,3264,batch_3/IMG_4862.JPG,59,Cigarette,Cigarette,2750,658,1234,50,30,1500,recortes\Cigarette\Cigarette_2750_IMG_4862.JPG
816,2448,3264,batch_3/IMG_4862.JPG,59,Cigarette,Cigarette,2751,1164,1266,16,32,512,recortes\Cigarette\Cigarette_2751_IMG_4862.JPG
816,2448,3264,batch_3/IMG_4862.JPG,59,Cigarette,Cigarette,2752,1216,1208,26,50,1300,recortes\Cigarette\Cigarette_2752_IMG_4862.JPG
829,2448,3264,batch_3/IMG_4891.JPG,59,Cigarette,Cigarette,2753,654,3220,52,44,2288,recortes\Cigarette\Cigarette_2753_IMG_4891.JPG
846,2448,3264,batch_3/IMG_4924.JPG,59,Cigarette,Cigarette,2754,2026,1390,34,68,2312,recortes\Cigarette\Cigarette_2754_IMG_4924.JPG
849,2448,3264,batch_3/IMG_4932.JPG,59,Cigarette,Cigarette,2755,1110,2148,26,64,1664,recortes\Cigarette\Cigarette_2755_IMG_4932.JPG
849,2448,3264,batch_3/IMG_4932.JPG,59,Cigarette,Cigarette,2756,2250,2256,28,58,1624,recortes\Cigarette\Cigarette_2756_IMG_4932.JPG
849,2448,3264,batch_3/IMG_4932.JPG,59,Cigarette,Cigarette,2757,1310,1364,40,32,1280,recortes\Cigarette\Cigarette_2757_IMG_4932.JPG
849,2448,3264,batch_3/IMG_4932.JPG,59,Cigarette,Cigarette,2758,1956,482,48,42,2016,recortes\Cigarette\Cigarette_2758_IMG_4932.JPG
853,3264,2448,batch_3/IMG_4941.JPG,59,Cigarette,Cigarette,2759,1974,1914,12,44,528,recortes\Cigarette\Cigarette_2759_IMG_4941.JPG
862,2448,3085,batch_3/IMG_4881.JPG,59,Cigarette,Cigarette,2760,1000,533,18,72,1296,recortes\Cigarette\Cigarette_2760_IMG_4881.JPG
866,2448,2470,batch_3/IMG_4948.JPG,59,Cigarette,Cigarette,2761,2190,1710,16,52,832,recortes\Cigarette\Cigarette_2761_IMG_4948.JPG
875,2448,3264,batch_4/000032.JPG,7,Plastic bottle cap,Bottle cap,2762,992,926,83,77,6391,recortes\Plastic bottle cap\Plastic bottle cap_2762_000032.JPG
875,2448,3264,batch_4/000032.JPG,5,Clear plastic bottle,Bottle,2763,805,1839,309,569,175821,recortes\Clear plastic bottle\Clear plastic bottle_2763_000032.JPG
875,2448,3264,batch_4/000032.JPG,32,Wrapping paper,Paper,2764,691,2114,471,258,121518,recortes\Wrapping paper\Wrapping paper_2764_000032.JPG
876,3264,2448,batch_4/000067.JPG,55,Plastic straw,Straw,2765,1680,1430,374,677,253198,recortes\Plastic straw\Plastic straw_2765_000067.JPG
877,3264,2448,batch_4/000066.JPG,29,Other plastic,Other plastic,2766,2565,1498,300,201,60300,recortes\Other plastic\Other plastic_2766_000066.JPG
877,3264,2448,batch_4/000066.JPG,29,Other plastic,Other plastic,2767,1810,1203,201,159,31959,recortes\Other plastic\Other plastic_2767_000066.JPG
877,3264,2448,batch_4/000066.JPG,29,Other plastic,Other plastic,2768,2741,1015,49,64,3136,recortes\Other plastic\Other plastic_2768_000066.JPG
877,3264,2448,batch_4/000066.JPG,29,Other plastic,Other plastic,2769,803,571,71,42,2982,recortes\Other plastic\Other plastic_2769_000066.JPG
877,3264,2448,batch_4/000066.JPG,36,Plastic film,Plastic bag & wrapper,2770,1103,967,166,141,23406,recortes\Plastic film\Plastic film_2770_000066.JPG
878,2448,3264,batch_4/000000.JPG,7,Plastic bottle cap,Bottle cap,2771,1430,1109,70,65,4550,recortes\Plastic bottle cap\Plastic bottle cap_2771_000000.JPG
879,2448,3264,batch_4/000002.JPG,21,Disposable plastic cup,Cup,2772,410,810,61,57,3477,recortes\Disposable plastic cup\Disposable plastic cup_2772_000002.JPG
879,2448,3264,batch_4/000002.JPG,21,Disposable plastic cup,Cup,2773,1756,1416,67,63,4221,recortes\Disposable plastic cup\Disposable plastic cup_2773_000002.JPG
879,2448,3264,batch_4/000002.JPG,36,Plastic film,Plastic bag & wrapper,2774,1186,3000,251,263,66013,recortes\Plastic film\Plastic film_2774_000002.JPG
879,2448,3264,batch_4/000002.JPG,33,Normal paper,Paper,2775,1110,3176,154,87,13398,recortes\Normal paper\Normal paper_2775_000002.JPG
880,2448,3264,batch_4/000003.JPG,7,Plastic bottle cap,Bottle cap,2776,840,1028,159,158,25122,recortes\Plastic bottle cap\Plastic bottle cap_2776_000003.JPG
881,3264,2448,batch_4/000004.JPG,30,Magazine paper,Paper,2777,544,1090,401,74,29674,recortes\Magazine paper\Magazine paper_2777_000004.JPG
881,3264,2448,batch_4/000004.JPG,33,Normal paper,Paper,2778,1573,1029,409,117,47853,recortes\Normal paper\Normal paper_2778_000004.JPG
881,3264,2448,batch_4/000004.JPG,30,Magazine paper,Paper,2779,1903,1054,384,87,33408,recortes\Magazine paper\Magazine paper_2779_000004.JPG
882,3264,2448,batch_4/000005.JPG,21,Disposable plastic cup,Cup,2780,1549,855,281,198,55638,recortes\Disposable plastic cup\Disposable plastic cup_2780_000005.JPG
883,2448,3264,batch_4/000006.JPG,29,Other plastic,Other plastic,2781,1331,2671,343,193,66199,recortes\Other plastic\Other plastic_2781_000006.JPG
884,2448,3264,batch_4/000007.JPG,36,Plastic film,Plastic bag & wrapper,2782,688,1215,303,171,51813,recortes\Plastic film\Plastic film_2782_000007.JPG
885,2448,3264,batch_4/000008.JPG,55,Plastic straw,Straw,2783,1095,1381,442,511,225862,recortes\Plastic straw\Plastic straw_2783_000008.JPG
886,2448,3264,batch_4/000009.JPG,29,Other plastic,Other plastic,2784,894,1606,471,108,50868,recortes\Other plastic\Other plastic_2784_000009.JPG
887,2448,3264,batch_4/000010.JPG,29,Other plastic,Other plastic,2785,528,1457,417,256,106752,recortes\Other plastic\Other plastic_2785_000010.JPG
887,2448,3264,batch_4/000010.JPG,29,Other plastic,Other plastic,2786,714,1190,60,32,1920,recortes\Other plastic\Other plastic_2786_000010.JPG
887,2448,3264,batch_4/000010.JPG,29,Other plastic,Other plastic,2787,1883,1599,243,170,41310,recortes\Other plastic\Other plastic_2787_000010.JPG
888,2448,3264,batch_4/000011.JPG,29,Other plastic,Other plastic,2788,1200,2101,137,236,32332,recortes\Other plastic\Other plastic_2788_000011.JPG
888,2448,3264,batch_4/000011.JPG,29,Other plastic,Other plastic,2789,1416,397,280,414,115920,recortes\Other plastic\Other plastic_2789_000011.JPG
888,2448,3264,batch_4/000011.JPG,27,Plastic lid,Lid,2790,965,2577,159,189,30051,recortes\Plastic lid\Plastic lid_2790_000011.JPG
889,2448,3264,batch_4/000012.JPG,29,Other plastic,Other plastic,2791,881,1456,759,528,400752,recortes\Other plastic\Other plastic_2791_000012.JPG
890,2448,3264,batch_4/000013.JPG,7,Plastic bottle cap,Bottle cap,2792,691,1323,281,274,76994,recortes\Plastic bottle cap\Plastic bottle cap_2792_000013.JPG
891,2448,3264,batch_4/000014.JPG,29,Other plastic,Other plastic,2793,1852,3080,95,90,8550,recortes\Other plastic\Other plastic_2793_000014.JPG
891,2448,3264,batch_4/000014.JPG,7,Plastic bottle cap,Bottle cap,2794,1655,1930,91,87,7917,recortes\Plastic bottle cap\Plastic bottle cap_2794_000014.JPG
892,2448,3264,batch_4/000015.JPG,36,Plastic film,Plastic bag & wrapper,2795,962,2331,288,265,76320,recortes\Plastic film\Plastic film_2795_000015.JPG
893,3264,2448,batch_4/000016.JPG,29,Other plastic,Other plastic,2796,979,1151,260,394,102440,recortes\Other plastic\Other plastic_2796_000016.JPG
894,2448,3264,batch_4/000018.JPG,29,Other plastic,Other plastic,2797,513,1300,640,484,309760,recortes\Other plastic\Other plastic_2797_000018.JPG
895,3264,2448,batch_4/000019.JPG,29,Other plastic,Other plastic,2798,2358,1359,227,144,32688,recortes\Other plastic\Other plastic_2798_000019.JPG
896,2448,3264,batch_4/000020.JPG,36,Plastic film,Plastic bag & wrapper,2799,928,1619,384,234,89856,recortes\Plastic film\Plastic film_2799_000020.JPG
897,3264,2448,batch_4/000021.JPG,29,Other plastic,Other plastic,2800,1599,1234,215,217,46655,recortes\Other plastic\Other plastic_2800_000021.JPG
898,2448,3264,batch_4/000022.JPG,29,Other plastic,Other plastic,2801,874,1461,125,92,11500,recortes\Other plastic\Other plastic_2801_000022.JPG
899,3264,2448,batch_4/000023.JPG,7,Plastic bottle cap,Bottle cap,2802,2069,1254,206,121,24926,recortes\Plastic bottle cap\Plastic bottle cap_2802_000023.JPG
900,2448,3264,batch_4/000025.JPG,36,Plastic film,Plastic bag & wrapper,2803,939,725,167,187,31229,recortes\Plastic film\Plastic film_2803_000025.JPG
901,2448,3264,batch_4/000026.JPG,24,Other plastic cup,Cup,2804,1868,1814,469,240,112560,recortes\Other plastic cup\Other plastic cup_2804_000026.JPG
902,2448,3264,batch_4/000027.JPG,29,Other plastic,Other plastic,2805,912,1952,369,291,107379,recortes\Other plastic\Other plastic_2805_000027.JPG
903,3264,2448,batch_4/000028.JPG,29,Other plastic,Other plastic,2806,1315,1575,196,173,33908,recortes\Other plastic\Other plastic_2806_000028.JPG
903,3264,2448,batch_4/000028.JPG,29,Other plastic,Other plastic,2807,1253,1758,51,58,2958,recortes\Other plastic\Other plastic_2807_000028.JPG
904,3264,2448,batch_4/000029.JPG,36,Plastic film,Plastic bag & wrapper,2808,1667,717,123,404,49692,recortes\Plastic film\Plastic film_2808_000029.JPG
904,3264,2448,batch_4/000029.JPG,36,Plastic film,Plastic bag & wrapper,2809,1556,645,184,228,41952,recortes\Plastic film\Plastic film_2809_000029.JPG
904,3264,2448,batch_4/000029.JPG,29,Other plastic,Other plastic,2810,1227,794,120,172,20640,recortes\Other plastic\Other plastic_2810_000029.JPG
904,3264,2448,batch_4/000029.JPG,29,Other plastic,Other plastic,2811,1279,705,179,183,32757,recortes\Other plastic\Other plastic_2811_000029.JPG
905,3264,2448,batch_4/000031.JPG,36,Plastic film,Plastic bag & wrapper,2812,1554,1089,629,452,284308,recortes\Plastic film\Plastic film_2812_000031.JPG
905,3264,2448,batch_4/000031.JPG,36,Plastic film,Plastic bag & wrapper,2813,954,790,146,109,15914,recortes\Plastic film\Plastic film_2813_000031.JPG
906,3264,2448,batch_4/000034.JPG,57,Styrofoam piece,Styrofoam piece,2814,1252,1028,67,132,8844,recortes\Styrofoam piece\Styrofoam piece_2814_000034.JPG
907,2448,3264,batch_4/000035.JPG,57,Styrofoam piece,Styrofoam piece,2815,1257,2679,68,116,7888,recortes\Styrofoam piece\Styrofoam piece_2815_000035.JPG
908,2448,3264,batch_4/000036.JPG,29,Other plastic,Other plastic,2816,750,1540,317,331,104927,recortes\Other plastic\Other plastic_2816_000036.JPG
909,2448,3264,batch_4/000037.JPG,51,Rope & strings,Rope & strings,2817,799,1811,80,44,3520,recortes\Rope & strings\Rope & strings_2817_000037.JPG
910,3264,2448,batch_4/000039.JPG,21,Disposable plastic cup,Cup,2818,624,1087,796,338,269048,recortes\Disposable plastic cup\Disposable plastic cup_2818_000039.JPG
911,2448,3264,batch_4/000040.JPG,21,Disposable plastic cup,Cup,2819,1163,2064,373,488,182024,recortes\Disposable plastic cup\Disposable plastic cup_2819_000040.JPG
912,2448,3264,batch_4/000041.JPG,51,Rope & strings,Rope & strings,2820,879,858,261,407,106227,recortes\Rope & strings\Rope & strings_2820_000041.JPG
913,2448,3264,batch_4/000042.JPG,33,Normal paper,Paper,2821,167,1399,449,340,152660,recortes\Normal paper\Normal paper_2821_000042.JPG
914,2448,3264,batch_4/000043.JPG,55,Plastic straw,Straw,2822,180,1026,1250,209,261250,recortes\Plastic straw\Plastic straw_2822_000043.JPG
915,3264,2448,batch_4/000045.JPG,55,Plastic straw,Straw,2823,0,1494,1127,75,84525,recortes\Plastic straw\Plastic straw_2823_000045.JPG
915,3264,2448,batch_4/000045.JPG,36,Plastic film,Plastic bag & wrapper,2824,603,1642,682,805,549010,recortes\Plastic film\Plastic film_2824_000045.JPG
915,3264,2448,batch_4/000045.JPG,36,Plastic film,Plastic bag & wrapper,2825,2629,629,280,119,33320,recortes\Plastic film\Plastic film_2825_000045.JPG
916,3264,2448,batch_4/000046.JPG,51,Rope & strings,Rope & strings,2826,995,1639,887,316,280292,recortes\Rope & strings\Rope & strings_2826_000046.JPG
916,3264,2448,batch_4/000046.JPG,51,Rope & strings,Rope & strings,2827,381,1141,606,326,197556,recortes\Rope & strings\Rope & strings_2827_000046.JPG
917,2448,3264,batch_4/000047.JPG,51,Rope & strings,Rope & strings,2828,86,1961,2360,740,1746400,recortes\Rope & strings\Rope & strings_2828_000047.JPG
918,2448,3264,batch_4/000048.JPG,36,Plastic film,Plastic bag & wrapper,2829,846,1779,404,200,80800,recortes\Plastic film\Plastic film_2829_000048.JPG
919,2448,3264,batch_4/000049.JPG,29,Other plastic,Other plastic,2830,905,1798,260,426,110760,recortes\Other plastic\Other plastic_2830_000049.JPG
920,2448,3264,batch_4/000050.JPG,0,Aluminium foil,Aluminium foil,2831,910,1680,66,110,7260,recortes\Aluminium foil\Aluminium foil_2831_000050.JPG
921,2448,3264,batch_4/000051.JPG,0,Aluminium foil,Aluminium foil,2832,1052,1800,227,237,53799,recortes\Aluminium foil\Aluminium foil_2832_000051.JPG
922,2448,3264,batch_4/000052.JPG,36,Plastic film,Plastic bag & wrapper,2833,433,1314,696,612,425952,recortes\Plastic film\Plastic film_2833_000052.JPG
923,3264,2448,batch_4/000053.JPG,36,Plastic film,Plastic bag & wrapper,2834,1621,1611,481,434,208754,recortes\Plastic film\Plastic film_2834_000053.JPG
924,3264,2448,batch_4/000054.JPG,25,Food waste,Food waste,2835,1611,364,477,406,193662,recortes\Food waste\Food waste_2835_000054.JPG
924,3264,2448,batch_4/000054.JPG,29,Other plastic,Other plastic,2836,1636,1502,217,192,41664,recortes\Other plastic\Other plastic_2836_000054.JPG
924,3264,2448,batch_4/000054.JPG,29,Other plastic,Other plastic,2837,1738,1871,234,250,58500,recortes\Other plastic\Other plastic_2837_000054.JPG
924,3264,2448,batch_4/000054.JPG,29,Other plastic,Other plastic,2838,523,966,584,614,358576,recortes\Other plastic\Other plastic_2838_000054.JPG
925,3264,2448,batch_4/000055.JPG,51,Rope & strings,Rope & strings,2839,1129,919,423,1258,532134,recortes\Rope & strings\Rope & strings_2839_000055.JPG
926,3264,2448,batch_4/000056.JPG,29,Other plastic,Other plastic,2840,1898,1563,215,93,19995,recortes\Other plastic\Other plastic_2840_000056.JPG
927,2448,3264,batch_4/000057.JPG,29,Other plastic,Other plastic,2841,755,1514,327,91,29757,recortes\Other plastic\Other plastic_2841_000057.JPG
928,3264,2448,batch_4/000058.JPG,40,Single-use carrier bag,Plastic bag & wrapper,2842,1988,1177,900,377,339300,recortes\Single-use carrier bag\Single-use carrier bag_2842_000058.JPG
928,3264,2448,batch_4/000058.JPG,14,Other carton,Carton,2843,914,1559,224,168,37632,recortes\Other carton\Other carton_2843_000058.JPG
929,2448,3264,batch_4/000059.JPG,29,Other plastic,Other plastic,2844,1259,1654,496,264,130944,recortes\Other plastic\Other plastic_2844_000059.JPG
930,3264,2448,batch_4/000060.JPG,29,Other plastic,Other plastic,2845,2377,957,380,270,102600,recortes\Other plastic\Other plastic_2845_000060.JPG
931,2448,3264,batch_4/000061.JPG,7,Plastic bottle cap,Bottle cap,2846,909,1742,183,227,41541,recortes\Plastic bottle cap\Plastic bottle cap_2846_000061.JPG
932,2448,3264,batch_4/000062.JPG,7,Plastic bottle cap,Bottle cap,2847,682,2610,247,233,57551,recortes\Plastic bottle cap\Plastic bottle cap_2847_000062.JPG
933,2448,3264,batch_4/000063.JPG,36,Plastic film,Plastic bag & wrapper,2848,1256,1593,131,436,57116,recortes\Plastic film\Plastic film_2848_000063.JPG
934,3264,2448,batch_4/000064.JPG,51,Rope & strings,Rope & strings,2849,1773,1325,241,555,133755,recortes\Rope & strings\Rope & strings_2849_000064.JPG
935,3264,2448,batch_4/000065.JPG,29,Other plastic,Other plastic,2850,1563,1282,201,139,27939,recortes\Other plastic\Other plastic_2850_000065.JPG
935,3264,2448,batch_4/000065.JPG,29,Other plastic,Other plastic,2851,879,1433,1928,381,734568,recortes\Other plastic\Other plastic_2851_000065.JPG
936,2448,3264,batch_4/000068.JPG,29,Other plastic,Other plastic,2852,1273,1945,303,232,70296,recortes\Other plastic\Other plastic_2852_000068.JPG
937,3264,2448,batch_4/000069.JPG,8,Metal bottle cap,Bottle cap,2853,1059,1403,241,152,36632,recortes\Metal bottle cap\Metal bottle cap_2853_000069.JPG
938,3264,2448,batch_4/000070.JPG,8,Metal bottle cap,Bottle cap,2854,2116,1449,337,331,111547,recortes\Metal bottle cap\Metal bottle cap_2854_000070.JPG
939,3264,2448,batch_4/000071.JPG,31,Tissues,Paper,2855,1153,1083,496,586,290656,recortes\Tissues\Tissues_2855_000071.JPG
940,3264,2448,batch_4/000072.JPG,57,Styrofoam piece,Styrofoam piece,2856,991,1540,850,648,550800,recortes\Styrofoam piece\Styrofoam piece_2856_000072.JPG
941,3264,2448,batch_4/000073.JPG,57,Styrofoam piece,Styrofoam piece,2857,1579,1327,427,440,187880,recortes\Styrofoam piece\Styrofoam piece_2857_000073.JPG
941,3264,2448,batch_4/000073.JPG,29,Other plastic,Other plastic,2858,2480,632,41,53,2173,recortes\Other plastic\Other plastic_2858_000073.JPG
942,3264,2448,batch_4/000074.JPG,7,Plastic bottle cap,Bottle cap,2859,2060,1048,93,99,9207,recortes\Plastic bottle cap\Plastic bottle cap_2859_000074.JPG
943,3264,2448,batch_4/000076.JPG,36,Plastic film,Plastic bag & wrapper,2860,1617,1030,445,348,154860,recortes\Plastic film\Plastic film_2860_000076.JPG
944,3264,2448,batch_4/000077.JPG,36,Plastic film,Plastic bag & wrapper,2861,1283,1624,474,304,144096,recortes\Plastic film\Plastic film_2861_000077.JPG
945,3264,2448,batch_4/000079.JPG,36,Plastic film,Plastic bag & wrapper,2862,1155,1593,217,200,43400,recortes\Plastic film\Plastic film_2862_000079.JPG
946,3264,2448,batch_4/000080.JPG,7,Plastic bottle cap,Bottle cap,2863,2506,1406,79,86,6794,recortes\Plastic bottle cap\Plastic bottle cap_2863_000080.JPG
946,3264,2448,batch_4/000080.JPG,29,Other plastic,Other plastic,2864,563,1041,387,61,23607,recortes\Other plastic\Other plastic_2864_000080.JPG
947,2448,3264,batch_4/000081.JPG,17,Corrugated carton,Carton,2865,572,1767,127,193,24511,recortes\Corrugated carton\Corrugated carton_2865_000081.JPG
948,3264,2448,batch_4/000082.JPG,21,Disposable plastic cup,Cup,2866,708,1109,234,222,51948,recortes\Disposable plastic cup\Disposable plastic cup_2866_000082.JPG
949,3264,2448,batch_4/000083.JPG,57,Styrofoam piece,Styrofoam piece,2867,1988,1290,143,341,48763,recortes\Styrofoam piece\Styrofoam piece_2867_000083.JPG
950,3264,2448,batch_4/000084.JPG,36,Plastic film,Plastic bag & wrapper,2868,1498,1121,109,203,22127,recortes\Plastic film\Plastic film_2868_000084.JPG
951,3264,2448,batch_4/000085.JPG,12,Drink can,Can,2869,978,1267,231,102,23562,recortes\Drink can\Drink can_2869_000085.JPG
952,2448,3264,batch_4/000086.JPG,45,Disposable food container,Plastic container,2870,1251,1177,442,531,234702,recortes\Disposable food container\Disposable food container_2870_000086.JPG
953,3264,2448,batch_4/000087.JPG,57,Styrofoam piece,Styrofoam piece,2871,1114,1104,124,102,12648,recortes\Styrofoam piece\Styrofoam piece_2871_000087.JPG
953,3264,2448,batch_4/000087.JPG,57,Styrofoam piece,Styrofoam piece,2872,1526,919,119,82,9758,recortes\Styrofoam piece\Styrofoam piece_2872_000087.JPG
953,3264,2448,batch_4/000087.JPG,36,Plastic film,Plastic bag & wrapper,2873,1999,522,427,417,178059,recortes\Plastic film\Plastic film_2873_000087.JPG
953,3264,2448,batch_4/000087.JPG,36,Plastic film,Plastic bag & wrapper,2874,1926,472,303,801,242703,recortes\Plastic film\Plastic film_2874_000087.JPG
953,3264,2448,batch_4/000087.JPG,58,Unlabeled litter,Unlabeled litter,2875,193,1103,61,67,4087,recortes\Unlabeled litter\Unlabeled litter_2875_000087.JPG
